Region,Postnummer,Priser Autoringen,Sub Region,latitude,longitude,Foreslått Autoringen Pris
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,,,,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,,,,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,,,,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,,,,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,,,,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,,,,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,,,,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Oslo,59.9127,10.7461,800.0,
Ski,719,Sandvika,59.8979,10.4906,800.0,
Ski,719,Sandvika,59.8979,10.4906,800.0,
Ski,719,Sandvika,59.8979,10.4906,800.0,
Ski,719,Sandvika,59.8979,10.4906,800.0,
Ski,719,Sandvika,59.8979,10.4906,800.0,
Ski,719,Haslum,59.9149,10.5563,800.0,
Ski,719,Sandvika,59.8979,10.4906,800.0,
Ski,719,Fornebu,59.9005,10.6245,800.0,
Ski,719,Jar,59.928,10.6161,800.0,
Ski,719,Rud,59.9091,10.4957,800.0,
Ski,719,,,,800.0,
Ski,719,Høvikodden,59.8886,10.5535,800.0,
Ski,719,Slependen,59.884,10.4887,800.0,
Ski,719,Vøyenenga,59.9085,10.4739,800.0,
Ski,719,Vøyenenga,59.9085,10.4739,800.0,
Ski,719,Eiksmarka,59.9478,10.6182,800.0,
Ski,719,Bærums Verk,59.9418,10.5131,800.0,
Ski,719,Bekkestua,59.9198,10.577,800.0,
Ski,719,Bekkestua,59.9198,10.577,800.0,
Ski,719,,,,800.0,
Ski,719,Stabekk,59.9095,10.6046,800.0,
Ski,719,Høvik,59.8994,10.5721,800.0,
Ski,719,Høvik,59.8994,10.5721,800.0,
Ski,719,Lysaker,59.9088,10.629,800.0,
Ski,719,Lysaker,59.9088,10.629,800.0,
Ski,719,Lysaker,59.9088,10.629,800.0,
Ski,719,Lysaker,59.9088,10.629,800.0,
Ski,719,Høvik,59.8994,10.5721,800.0,
Ski,719,Lommedalen,59.9609,10.4829,800.0,
Ski,719,Fornebu,59.9005,10.6245,800.0,
Ski,719,Fornebu,59.9005,10.6245,800.0,
Ski,719,Østerås,59.9445,10.6079,800.0,
Ski,719,Kolsås,59.9185,10.5062,800.0,
Ski,719,Rykkinn,59.927,10.4887,800.0,
Ski,719,Snarøya,59.8801,10.6108,800.0,
Ski,719,Sandvika,59.8979,10.4906,800.0,
Ski,719,Sandvika,59.8929,10.5233,800.0,
Ski,719,Sandvika,59.8939,10.5157,800.0,
Ski,719,Vøyenenga,59.9085,10.4739,800.0,
Ski,719,Skui,59.9288,10.4407,800.0,
Ski,719,Slependen,59.884,10.4887,800.0,
Ski,719,Gjettum,59.9049,10.5174,800.0,
Ski,719,Haslum,59.9149,10.5563,800.0,
Ski,719,Gjettum,59.9049,10.5174,800.0,
Ski,719,Rykkinn,59.927,10.4887,800.0,
Ski,719,Rykkinn,59.9284,10.4726,800.0,
Ski,719,Lommedalen,60.0266,10.4418,800.0,
Ski,719,Rud,59.9091,10.4957,800.0,
Ski,719,Kolsås,59.9185,10.5062,800.0,
Ski,719,Bærums Verk,59.9418,10.5131,800.0,
Ski,719,Bærums Verk,59.9431,10.4945,800.0,
Ski,719,Bekkestua,59.9198,10.577,800.0,
Ski,719,Bekkestua,59.9227,10.5901,800.0,
Ski,719,Jar,59.928,10.6161,800.0,
Ski,719,Eiksmarka,59.9478,10.6182,800.0,
Ski,719,Fornebu,59.9005,10.6245,800.0,
Ski,719,Østerås,59.9445,10.6079,800.0,
Ski,719,Hosle,59.9355,10.5922,800.0,
Ski,719,Høvik,59.8994,10.5721,800.0,
Ski,719,Fornebu,59.8927,10.619,800.0,
Ski,719,Blommenholm,59.8994,10.5485,800.0,
Ski,719,Lysaker,59.9088,10.629,800.0,
Ski,719,Snarøya,59.8801,10.6108,800.0,
Ski,719,Stabekk,59.9095,10.6046,800.0,
Ski,719,Stabekk,59.9111,10.6077,800.0,
Ski,719,,,,800.0,
Ski,719,Asker,59.8337,10.4122,800.0,
Ski,719,Asker,59.8337,10.4122,800.0,
Ski,719,Asker,59.8337,10.4122,800.0,
Ski,719,Billingstad,59.8741,10.4842,800.0,
Ski,719,Billingstad,59.8741,10.4842,800.0,
Ski,719,Billingstad,59.8741,10.4842,800.0,
Ski,719,Nesbru,59.8601,10.4939,800.0,
Ski,719,Nesbru,59.8601,10.4939,800.0,
Ski,719,Heggedal,59.7869,10.4442,800.0,
Ski,719,Vettre,59.824,10.4731,800.0,
Ski,719,Asker,59.8337,10.4122,800.0,
Ski,719,Asker,59.8445,10.4383,800.0,
Ski,719,Asker,59.817,10.379,800.0,
Ski,719,Asker,59.8177,10.4468,800.0,
Ski,719,Asker,59.8336,10.4572,800.0,
Ski,719,Borgen,59.8207,10.4252,800.0,
Ski,719,Heggedal,59.7869,10.4442,800.0,
Ski,719,Vollen,59.8067,10.4788,800.0,
Ski,719,Vollen,59.7893,10.4828,800.0,
Ski,719,Vettre,59.824,10.4731,800.0,
Ski,719,Vollen,59.8067,10.4788,800.0,
Ski,719,Nesbru,59.8601,10.4939,800.0,
Ski,719,Hvalstad,59.8566,10.4663,800.0,
Ski,719,Billingstad,59.8741,10.4842,800.0,
Ski,719,Nesøya,59.8675,10.5262,800.0,
Ski,719,Asker,59.8337,10.4122,800.0,
Ski,719,Ski,59.7136,10.8022,800.0,
Ski,719,Ski,59.7229,10.8529,800.0,
Ski,719,Ski,59.7229,10.8529,800.0,
Ski,719,Langhus,59.7574,10.8401,800.0,
Ski,719,Siggerud,59.7936,10.9033,800.0,
Ski,719,Langhus,59.7574,10.8401,800.0,
Ski,719,Ski,59.7197,10.8159,800.0,
Ski,719,Vinterbro,59.7344,10.7545,800.0,
Ski,719,Kråkstad,59.6754,10.8894,800.0,
Ski,719,Skotbu,59.6618,10.9461,800.0,
Ski,719,Kolbotn,59.8102,10.7985,800.0,
Ski,719,Kolbotn,59.8102,10.7985,800.0,
Ski,719,Sofiemyr,59.7999,10.8158,800.0,
Ski,719,Tårnåsen,59.8162,10.814,800.0,
Ski,719,Trollåsen,59.8148,10.7817,800.0,
Ski,719,Oppegård,59.7619,10.8198,800.0,
Ski,719,Oppegård,59.7727,10.8075,800.0,
Ski,719,Sofiemyr,59.7999,10.8158,800.0,
Ski,719,Kolbotn,59.8102,10.7985,800.0,
Ski,719,Oppegård,59.7727,10.8075,800.0,
Ski,719,Svartskog,59.7901,10.7472,800.0,
Ski,719,Trollåsen,59.8148,10.7817,800.0,
Ski,719,Siggerud,59.7936,10.9033,800.0,
Ski,719,Ski,59.7229,10.8529,800.0,
Ski,719,Ski,59.7229,10.8529,800.0,
Ski,719,Ski,59.7229,10.8529,800.0,
Ski,719,Vinterbro,59.7344,10.7545,800.0,
Ski,719,Ås,59.656,10.7879,800.0,
Ski,719,Ås,59.656,10.7879,800.0,
Ski,719,Ås,59.656,10.7879,800.0,
Ski,719,Ås,59.6666,10.7587,800.0,
Ski,719,Ås,59.6647,10.8371,800.0,
Ski,719,Ås,59.6525,10.8167,800.0,
Ski,719,Lørenskog,59.938,10.9548,800.0,
Ski,719,Fjellhamar,59.9399,10.9828,800.0,
Ski,719,Fjellhamar,59.9399,10.9828,800.0,
Ski,719,Fjellhamar,59.9399,10.9828,800.0,
Ski,719,Strømmen,59.9535,11.0029,800.0,
Ski,719,Strømmen,59.9531,11.0277,800.0,
Ski,719,Strømmen,59.9409,11.0085,800.0,
Ski,719,Finstadjordet,59.9131,10.9662,800.0,
Ski,719,Rasta,59.9184,10.9381,800.0,
Ski,719,Lørenskog,59.938,10.9548,800.0,
Ski,719,Lørenskog,59.938,10.9548,800.0,
Ski,719,Fjellhamar,59.953,10.9844,800.0,
Ski,719,Lørenskog,59.9253,10.9535,800.0,
Ski,719,Lørenskog,59.938,10.9548,800.0,
Ski,719,Finstadjordet,59.9131,10.9662,800.0,
Ski,719,Rasta,59.9184,10.9381,800.0,
Ski,719,Fjellhamar,59.9399,10.9828,800.0,
Ski,719,Lørenskog,59.938,10.9548,800.0,
Ski,719,Kurland,59.9328,11.022,800.0,
Ski,719,Slattum,60.0169,10.9151,800.0,
Ski,719,Hagan,59.975,10.9391,800.0,
Ski,719,Nittedal,60.0543,10.8673,800.0,
Ski,719,Hagan,59.9927,10.9209,800.0,
Ski,719,Hakadal,60.0897,10.8724,800.0,
Ski,719,Hakadal,60.0897,10.8724,800.0,
Ski,719,Nittedal,60.0543,10.8673,800.0,
Ski,719,Hakadal,60.1163,10.8581,800.0,
Ski,719,Hakadal,60.1126,10.8317,800.0,
Ski,719,Lillestrøm,59.9481,11.112,800.0,
Ski,719,Lillestrøm,59.9579,11.0458,800.0,
Ski,719,Lillestrøm,59.9622,11.0415,800.0,
Ski,719,Lillestrøm,59.9538,11.0632,800.0,
Ski,719,Rælingen,59.9452,11.042,800.0,
Ski,719,Løvenstad,59.9398,11.0224,800.0,
Ski,719,Kjeller,59.9752,11.0421,800.0,
Ski,719,Fjerdingby,59.9186,11.0786,800.0,
Ski,719,Nordby,59.8649,11.0968,800.0,
Ski,719,Strømmen,59.9487,11.0225,800.0,
Ski,719,Strømmen,59.9535,11.0029,800.0,
Ski,719,Lillestrøm,59.9579,11.0458,800.0,
Ski,719,Skjetten,59.9663,10.9954,800.0,
Ski,719,Blystadlia,59.9317,11.04,800.0,
Ski,719,Leirsund,59.9921,11.0992,800.0,
Ski,719,Løvenstad,59.9398,11.0224,800.0,
Ski,719,Skedsmokorset,59.9909,11.0306,800.0,
Ski,719,Skedsmokorset,60.0115,11.0337,800.0,
Ski,719,Skedsmokorset,59.9909,11.0306,800.0,
Ski,719,Skedsmokorset,59.9909,11.0306,800.0,
Ski,719,Fjerdingby,59.9186,11.0786,800.0,
Ski,719,Skjetten,59.9663,10.9954,800.0,
Ski,719,Kjeller,59.9752,11.0421,800.0,
Ski,719,Lillestrøm,59.9579,11.0458,800.0,
Ski,719,Rælingen,59.9452,11.042,800.0,
Ski,950,Sarpsborg,59.2822,11.118,1050.0,
Ski,950,Sarpsborg,59.287,11.1127,1050.0,
Ski,950,Sarpsborg,59.3602,11.1199,1050.0,
Ski,950,Sarpsborg,59.2987,11.1092,1050.0,
Ski,950,Sarpsborg,59.295,11.099,1050.0,
Ski,950,Sarpsborg,59.2832,11.0876,1050.0,
Ski,950,Sarpsborg,59.2793,11.117,1050.0,
Ski,950,Sarpsborg,59.2715,11.0857,1050.0,
Ski,950,Sarpsborg,59.2818,11.1019,1050.0,
Ski,950,Sarpsborg,59.2756,11.1001,1050.0,
Ski,950,Sarpsborg,59.2784,11.0932,1050.0,
Ski,950,Sarpsborg,59.292,11.1318,1050.0,
Ski,950,Sarpsborg,59.303,11.1204,1050.0,
Ski,575,Askim,59.5904,11.1748,640.0,
Ski,575,Askim,59.5965,11.1828,640.0,
Ski,575,Askim,59.5852,11.1823,640.0,
Ski,575,,,,640.0,
Ski,575,Askim,59.5795,11.1818,640.0,
Ski,575,Askim,59.5936,11.1921,640.0,
Ski,575,Askim,59.5767,11.1658,640.0,
Ski,575,Askim,59.5912,11.1869,640.0,
Ski,575,Askim,59.5831,11.163,640.0,
Ski,575,Askim,59.5822,11.1527,640.0,
Ski,575,Askim,59.591,11.1312,640.0,
Ski,830,,,,920.0,
Ski,830,Moss,59.4377,10.64,920.0,
Ski,830,Moss,59.4377,10.64,920.0,
Ski,830,Moss,59.4377,10.64,920.0,
Ski,830,Moss,59.4377,10.64,920.0,
Ski,830,Moss,59.4377,10.64,920.0,
Ski,830,,,,920.0,
Ski,830,Moss,59.4377,10.64,920.0,
Ski,830,Moss,59.4377,10.64,920.0,
Ski,830,Moss,59.4377,10.64,920.0,
Ski,830,Moss,59.4377,10.64,920.0,
Ski,830,Moss,59.441,10.6266,920.0,
Ski,830,Moss,59.445,10.6443,920.0,
Ski,830,Moss,59.4848,10.6508,920.0,
Ski,830,Moss,59.4322,10.6442,920.0,
Ski,830,Moss,59.4264,10.6371,920.0,
Ski,830,Moss,59.4319,10.6315,920.0,
Ski,830,Moss,59.4433,10.6177,920.0,
Ski,830,Moss,59.4368,10.6121,920.0,
Ski,830,Moss,59.4099,10.6616,920.0,
Ski,830,Moss,59.4099,10.6616,920.0,
Ski,830,Moss,59.4099,10.6616,920.0,
Ski,830,Moss,59.4239,10.6778,920.0,
Ski,830,Moss,59.4203,10.6646,920.0,
Ski,830,Moss,59.4099,10.6616,920.0,
Ski,830,Moss,59.4133,10.6758,920.0,
Ski,830,,,,920.0,
Ski,830,Moss,59.4217,10.6878,920.0,
Ski,830,Moss,59.4204,10.6965,920.0,
Ski,830,Moss,59.4366,10.6673,920.0,
Ski,830,Moss,59.4338,10.6575,920.0,
Ski,830,Moss,59.4302,10.6656,920.0,
Ski,830,Moss,59.4298,10.6764,920.0,
Ski,830,Moss,59.4475,10.6785,920.0,
Ski,830,Moss,59.4521,10.6924,920.0,
Ski,830,Moss,59.4629,10.6939,920.0,
Ski,830,Moss,59.4571,10.6947,920.0,
Ski,830,Moss,59.4704,10.6939,920.0,
Ski,830,Moss,59.4857,10.6927,920.0,
Ski,830,Moss,59.4335,10.6963,920.0,
Ski,830,Moss,59.4348,10.6867,920.0,
Ski,830,Moss,59.4423,10.6917,920.0,
Ski,830,Moss,59.4518,10.7278,920.0,
Ski,950,,,,1050.0,
Ski,950,Fredrikstad,59.2131,10.9556,1050.0,
Ski,950,Fredrikstad,59.2131,10.9556,1050.0,
Ski,950,,,,1050.0,
Ski,950,Fredrikstad,59.2131,10.9556,1050.0,
Ski,950,Fredrikstad,59.2204,10.9478,1050.0,
Ski,950,Fredrikstad,59.2079,10.9458,1050.0,
Ski,950,Fredrikstad,59.2128,10.9403,1050.0,
Ski,950,Fredrikstad,59.2169,10.9334,1050.0,
Ski,950,Fredrikstad,59.2131,10.9556,1050.0,
Ski,950,Fredrikstad,59.2198,10.9247,1050.0,
Ski,950,,,,1050.0,
Ski,950,Fredrikstad,59.2131,10.9556,1050.0,
Ski,950,Fredrikstad,59.2286,10.9339,1050.0,
Ski,950,Fredrikstad,59.2328,10.92,1050.0,
Ski,950,Fredrikstad,59.3125,10.9097,1050.0,
Ski,950,Fredrikstad,59.2131,10.9556,1050.0,
Ski,950,Fredrikstad,59.2344,10.9694,1050.0,
Ski,950,Fredrikstad,59.234,10.984,1050.0,
Ski,950,Fredrikstad,59.2276,10.9701,1050.0,
Ski,950,Gressvik,59.2036,10.8582,1050.0,
Ski,950,Gressvik,59.2036,10.8582,1050.0,
Ski,950,Gressvik,59.2036,10.8582,1050.0,
Ski,950,Gressvik,59.2036,10.8582,1050.0,
Ski,950,Gressvik,59.2282,10.9056,1050.0,
Ski,950,Manstad,59.2713,10.7672,1050.0,
